type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20308015,0,292,0,0,20.4756,128,[36 65 18 0 -23 -15 -23 -15 -24 -15 -24 -14 -24 -14 -24 -14 -24 -14 -23 -15 -22 -15 -21 -15 -20 -14 -19 -14 -18 -13 -17 -13 -17 -12 -17 -11 -17 -11 -17 -11 -17 -11 -18 -12 -17 -13 -17 -14 -16 -15 -14 -16 -12 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -11 -12 -12 -12 -12 -13 -12 -14 -12 -15 -13 -15 -14 -16 -15 -15 -16 -15 -16 -15 -17 -15 -17 -14 -17 -15 -17 -15 -16 -15 -16 -16 -16 -17 -16 -18 -16 -19 -16 -21 -17 -21 -17 -22 -17 -23 -18 -23 -18 -23 -18 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20308861,0,292,0,0,20.4828,128,[36 65 18 0 -26 6 -27 7 -26 7 -27 8 -26 8 -26 8 -27 7 -26 6 -25 5 -25 5 -24 4 -24 4 -22 4 -21 3 -21 3 -19 4 -19 4 -20 5 -20 5 -20 5 -21 3 -21 2 -21 1 -21 -1 -20 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 2 -17 2 -16 2 -17 2 -18 2 -20 2 -20 2 -22 2 -22 1 -22 1 -22 0 -22 0 -22 0 -22 0 -23 0 -22 0 -23 1 -23 2 -24 3 -25 4 -26 4 -27 4 -27 4 -28 5 -29 5 -29 6 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-49,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20310175,0,292,0,0,20.4882,128,[36 65 18 0 19 -13 20 -14 19 -15 20 -16 19 -16 19 -15 19 -15 19 -15 18 -14 19 -13 18 -12 17 -11 17 -11 15 -10 15 -10 13 -10 14 -11 13 -11 14 -12 14 -12 15 -11 15 -10 16 -9 17 -7 17 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -6 13 -6 13 -6 14 -7 14 -7 16 -7 16 -7 17 -7 18 -6 18 -6 19 -6 18 -6 18 -6 18 -6 19 -7 18 -7 19 -8 18 -8 20 -10 20 -11 20 -12 21 -12 21 -11 22 -12 22 -12 22 -13 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20312416,0,292,0,0,20.4938,128,[36 65 18 0 21 16 22 15 22 14 22 13 23 14 23 14 22 13 22 14 21 14 20 14 19 13 17 13 16 12 16 11 16 10 16 9 16 8 17 8 17 8 17 9 17 10 17 11 16 12 14 13 12 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 12 9 12 10 13 10 13 11 14 11 15 12 16 12 16 11 17 12 17 11 18 11 17 11 17 12 17 12 17 13 17 14 17 15 17 16 17 17 18 18 18 18 18 19 18 20 18 20 18 20 18 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20313622,0,292,0,0,20.499,128,[36 65 18 0 25 -3 25 -4 26 -5 26 -5 26 -5 26 -5 26 -5 26 -4 25 -4 24 -3 23 -2 22 -2 21 -2 19 -2 19 -3 18 -3 18 -4 18 -5 19 -5 19 -4 20 -4 20 -2 20 0 20 2 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 16 2 16 1 16 2 17 2 18 2 19 2 20 3 20 3 20 3 20 4 20 4 20 4 20 3 21 3 21 2 21 2 23 1 24 1 24 0 25 0 26 0 26 0 27 0 27 -1 27 -1 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20314261,0,292,0,0,20.5041,128,[36 65 18 0 24 0 24 -1 24 -2 24 -2 24 -2 24 -2 24 -1 23 -1 23 -1 22 0 21 0 20 1 18 1 18 0 17 0 16 -1 16 -2 16 -2 17 -3 18 -2 18 -2 19 0 18 1 17 3 17 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 4 13 4 14 4 14 4 15 4 15 5 16 5 16 6 16 6 17 6 17 7 17 6 17 6 17 6 18 5 18 5 18 4 20 5 21 4 21 4 22 4 23 4 23 3 23 3 23 3 24 3 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20315485,0,292,0,0,20.509,128,[36 65 18 0 9 22 11 22 12 21 12 21 12 21 12 21 12 21 11 21 10 20 9 20 8 19 8 18 8 17 8 16 8 15 8 14 9 14 10 14 10 14 10 15 9 16 8 17 7 17 5 17 3 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 14 1 14 1 14 1 15 1 15 1 16 1 17 1 17 1 18 0 18 0 18 1 18 1 18 1 18 2 19 2 19 3 19 4 20 4 21 5 21 5 22 6 22 6 23 7 22 7 22 7 22 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20316412,0,292,0,0,20.5139,128,[36 65 18 0 22 -8 23 -9 23 -8 24 -9 24 -8 23 -9 23 -8 22 -7 22 -7 21 -6 20 -6 19 -5 18 -5 17 -5 17 -6 16 -6 16 -6 16 -7 17 -7 18 -6 18 -6 19 -4 18 -2 18 -1 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -2 14 -1 14 -2 15 -2 16 -2 16 -1 17 -1 17 -1 18 0 18 0 18 0 18 0 18 -1 19 -1 19 -2 19 -2 20 -2 20 -3 21 -3 22 -3 22 -3 23 -4 24 -4 24 -4 24 -5 25 -6 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20317240,0,292,0,0,20.5192,128,[36 65 18 0 -25 -2 -26 -1 -25 -1 -26 -1 -26 -1 -25 -2 -25 -2 -25 -2 -23 -3 -23 -2 -22 -3 -21 -2 -20 -2 -18 -3 -18 -2 -17 0 -17 0 -18 0 -19 0 -20 -1 -20 -2 -19 -2 -19 -4 -18 -6 -17 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -6 -14 -6 -14 -6 -15 -6 -15 -6 -17 -7 -16 -7 -17 -7 -17 -8 -17 -8 -18 -8 -18 -7 -18 -7 -19 -8 -19 -7 -19 -7 -21 -7 -20 -7 -22 -6 -22 -7 -23 -6 -23 -7 -23 -6 -24 -5 -24 -5 -25 -4 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20318226,0,292,0,0,20.525,128,[36 65 18 0 -27 0 -28 1 -28 1 -28 2 -28 1 -28 1 -28 1 -28 0 -26 -1 -25 -1 -24 -1 -24 -1 -22 -1 -21 0 -20 0 -19 1 -20 2 -20 2 -21 2 -21 1 -22 0 -22 -1 -21 -3 -21 -5 -20 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -4 -16 -5 -16 -5 -17 -5 -18 -5 -19 -5 -19 -5 -20 -6 -20 -7 -20 -6 -20 -7 -21 -6 -21 -6 -21 -6 -22 -6 -22 -6 -23 -5 -24 -5 -24 -5 -25 -5 -26 -5 -27 -4 -27 -4 -27 -4 -28 -3 -28 -2 ]
CSI_DATA,PASSIVE,CE:B0:0F:77:01:9B,-50,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,20319107,0,292,0,0,20.5307,128,[36 65 18 0 25 -9 25 -9 26 -10 26 -10 26 -10 26 -10 27 -9 26 -8 25 -8 24 -7 23 -6 22 -6 20 -5 19 -5 18 -6 18 -7 18 -7 18 -7 19 -8 20 -7 21 -6 21 -5 21 -3 21 -1 19 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -2 16 -2 16 -2 17 -2 18 -2 18 -2 19 -2 20 -2 21 -1 20 -1 21 -1 21 -1 21 -1 21 -2 22 -2 22 -2 23 -3 24 -3 24 -4 25 -4 26 -4 26 -4 26 -5 27 -5 27 -6 26 -7 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-44,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25526227,0,228,0,0,25.6925,256,[-28 64 14 0 18 15 18 15 18 14 18 14 18 13 18 13 18 13 17 12 17 11 17 11 17 11 17 10 16 10 17 10 16 10 16 10 17 9 16 9 15 9 15 9 14 9 13 9 13 9 12 9 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 10 15 10 15 11 15 11 15 12 16 13 16 13 17 14 17 15 17 15 17 16 16 16 17 16 17 17 17 17 16 16 17 16 17 17 17 16 17 16 17 16 18 15 18 16 18 16 19 16 19 15 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-43,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25526325,0,228,0,0,25.6978,256,[-28 64 14 0 21 -17 20 -16 21 -16 20 -16 19 -15 19 -16 19 -16 18 -16 18 -15 17 -15 17 -16 16 -16 15 -15 16 -16 15 -15 15 -15 15 -15 15 -14 15 -13 14 -13 14 -13 14 -12 13 -11 13 -11 13 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -15 14 -15 15 -15 16 -14 17 -15 17 -15 18 -15 19 -15 20 -15 21 -15 21 -15 22 -14 22 -14 22 -14 22 -14 22 -14 22 -14 22 -14 22 -15 22 -15 21 -15 22 -15 22 -15 22 -15 22 -16 22 -16 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-43,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25526419,0,228,0,0,25.7037,256,[-28 64 14 0 25 -10 23 -9 26 -10 23 -9 23 -9 23 -9 23 -9 21 -9 22 -10 21 -9 20 -10 20 -10 19 -9 20 -11 18 -10 20 -10 18 -9 18 -9 18 -8 18 -8 17 -7 17 -7 16 -6 16 -6 15 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -11 17 -10 19 -11 18 -9 20 -10 20 -9 22 -10 22 -9 23 -9 25 -9 25 -8 25 -8 25 -8 25 -7 24 -7 26 -8 24 -7 26 -8 24 -8 25 -8 25 -8 25 -9 26 -8 25 -8 25 -8 25 -9 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-43,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25526515,0,228,0,0,25.7092,256,[-28 64 14 0 14 19 14 19 14 18 14 18 14 17 14 17 14 16 14 16 14 15 14 15 14 14 15 14 14 14 14 14 14 14 14 13 14 13 13 13 12 13 12 12 11 12 11 11 10 11 10 11 9 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 12 13 12 14 12 15 12 15 13 16 12 16 13 18 13 18 13 19 13 19 13 19 13 20 13 20 13 21 12 20 12 20 13 20 13 20 12 20 13 19 13 20 13 19 14 19 14 20 15 19 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-43,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25526611,0,228,0,0,25.7145,256,[-28 64 14 0 -10 24 -10 25 -9 24 -10 24 -8 24 -9 24 -8 23 -8 23 -7 22 -7 22 -7 22 -6 21 -6 21 -6 21 -6 21 -5 21 -6 21 -6 20 -6 19 -6 19 -6 17 -6 17 -7 16 -7 16 -7 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 20 -5 20 -6 20 -6 21 -6 21 -7 22 -8 22 -8 23 -9 24 -10 23 -11 24 -11 24 -12 24 -12 24 -12 24 -12 23 -12 24 -11 24 -12 25 -11 25 -10 24 -10 25 -11 24 -11 25 -11 25 -10 26 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-43,11,1,0,0,1,1,0,0,0,0,-96,0,11,0,25526764,0,224,0,0,25.72,256,[-32 0 14 0 0 26 0 25 0 26 0 25 0 25 0 24 0 24 1 23 1 23 1 22 1 22 1 22 2 21 2 21 2 21 2 21 2 20 2 20 1 19 1 19 0 18 0 18 0 17 0 16 -1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 20 2 20 1 21 1 21 1 22 0 22 0 23 0 24 -1 24 -1 25 -2 25 -3 25 -3 25 -3 25 -3 25 -3 26 -3 25 -3 26 -2 26 -2 26 -2 25 -2 26 -2 26 -2 26 -2 27 -1 27 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-36,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,25533165,0,30,0,0,25.725,128,[30 -32 1 0 -16 25 -15 25 -14 24 -14 25 -13 25 -13 24 -13 24 -12 24 -11 24 -11 24 -11 24 -10 24 -11 25 -10 23 -11 24 -10 23 -11 24 -11 23 -11 22 -11 22 -11 20 -10 19 -11 19 -12 19 -12 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 17 -12 18 -12 18 -13 18 -13 18 -14 19 -14 19 -14 19 -15 20 -15 20 -17 20 -17 21 -16 20 -17 21 -17 21 -17 21 -16 21 -16 21 -16 22 -16 22 -15 22 -15 23 -15 23 -14 24 -15 25 -14 25 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,25552229,0,30,0,0,25.7308,128,[30 -32 1 0 22 -4 22 -4 22 -4 22 -4 22 -4 22 -4 21 -4 21 -5 21 -5 20 -5 21 -5 20 -5 21 -5 20 -5 20 -4 20 -5 20 -4 20 -3 19 -3 19 -3 18 -2 17 -2 17 -1 17 -1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -5 16 -5 16 -4 16 -4 17 -4 17 -3 18 -4 18 -3 19 -3 19 -3 20 -3 20 -3 20 -3 21 -3 21 -2 21 -2 20 -2 20 -3 21 -3 21 -3 21 -4 22 -3 22 -3 22 -4 23 -4 23 -5 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-40,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557099,0,228,0,0,25.7361,256,[-28 64 14 0 -24 -9 -24 -9 -24 -9 -24 -9 -23 -8 -24 -8 -23 -8 -23 -7 -22 -8 -22 -7 -22 -7 -22 -7 -22 -6 -21 -7 -22 -7 -22 -7 -21 -7 -21 -8 -20 -8 -20 -8 -19 -9 -18 -8 -18 -8 -17 -9 -16 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -4 -18 -6 -19 -5 -18 -6 -19 -6 -19 -7 -20 -7 -20 -7 -21 -8 -21 -9 -21 -9 -22 -10 -22 -10 -21 -10 -21 -10 -21 -10 -21 -10 -22 -9 -22 -9 -22 -9 -22 -9 -22 -9 -22 -9 -23 -9 -24 -9 -25 -8 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-40,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557196,0,228,0,0,25.7421,256,[-28 64 14 0 -24 17 -23 18 -22 16 -22 17 -21 17 -21 17 -20 17 -20 17 -20 17 -19 17 -19 18 -19 18 -19 18 -18 18 -19 17 -18 18 -18 17 -19 16 -18 16 -18 15 -18 14 -17 14 -17 13 -17 13 -17 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 12 -17 11 -18 11 -18 11 -19 11 -19 12 -20 11 -21 12 -21 12 -22 12 -22 12 -22 12 -22 12 -23 12 -23 12 -23 12 -22 13 -23 13 -22 14 -23 14 -22 15 -22 15 -22 16 -22 16 -23 17 -22 16 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557290,0,228,0,0,25.748,256,[-28 64 14 0 15 -21 15 -20 16 -20 15 -21 14 -20 14 -20 15 -20 14 -20 13 -21 12 -20 12 -20 12 -20 12 -20 12 -20 12 -20 13 -19 13 -19 13 -19 12 -18 12 -18 12 -17 12 -16 12 -15 12 -15 13 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -15 11 -15 12 -16 12 -15 13 -15 13 -16 14 -16 14 -16 15 -17 16 -17 16 -17 16 -16 17 -16 17 -16 17 -16 16 -17 16 -17 16 -18 16 -18 16 -18 16 -19 15 -19 16 -19 16 -19 16 -20 17 -20 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557387,0,228,0,0,25.7539,256,[-28 64 14 0 -21 -16 -21 -16 -20 -17 -21 -16 -21 -15 -21 -16 -20 -14 -20 -14 -20 -14 -20 -14 -21 -14 -21 -13 -21 -13 -20 -13 -20 -13 -20 -13 -20 -13 -19 -13 -18 -13 -18 -13 -17 -13 -17 -13 -16 -13 -15 -13 -14 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -12 -15 -13 -15 -13 -15 -14 -15 -14 -15 -14 -16 -15 -16 -16 -17 -16 -16 -17 -16 -18 -16 -18 -16 -17 -17 -18 -16 -18 -17 -18 -17 -18 -18 -17 -18 -17 -18 -17 -18 -16 -19 -17 -19 -17 -19 -17 -20 -17 -21 -18 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557482,0,228,0,0,25.7602,256,[-28 64 14 0 0 -27 0 -26 1 -26 0 -26 0 -26 0 -25 0 -25 -1 -25 -1 -25 -1 -24 -2 -25 -2 -24 -2 -24 -1 -24 -1 -24 -1 -24 -1 -23 -1 -24 0 -23 0 -22 1 -22 0 -21 1 -20 2 -19 2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -19 0 -19 1 -20 1 -20 1 -20 1 -22 1 -21 1 -22 2 -23 3 -23 3 -24 3 -23 3 -23 3 -24 4 -24 3 -24 3 -24 3 -24 2 -25 2 -25 1 -24 1 -26 1 -25 2 -26 1 -27 1 -28 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,0,0,1,1,0,0,0,0,-96,0,11,0,25557636,0,224,0,0,25.766,256,[-32 0 14 0 5 -26 4 -25 5 -25 5 -25 5 -25 5 -24 4 -24 4 -24 4 -24 3 -23 3 -24 3 -24 3 -23 3 -23 3 -23 4 -22 5 -23 4 -22 5 -21 5 -21 6 -21 5 -19 5 -19 6 -18 6 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -19 2 -19 3 -19 3 -20 4 -20 4 -21 4 -20 5 -21 6 -21 6 -22 6 -22 6 -23 6 -22 7 -22 7 -23 7 -22 7 -23 6 -23 6 -24 6 -24 5 -24 5 -24 6 -24 6 -24 6 -25 5 -26 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,25568083,0,30,0,0,25.7713,128,[30 -32 1 0 26 -11 26 -11 24 -10 25 -12 25 -12 24 -12 23 -12 23 -12 22 -13 23 -13 23 -13 22 -12 22 -13 22 -12 22 -12 22 -12 22 -12 22 -11 21 -10 21 -10 21 -9 20 -9 20 -8 19 -7 19 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -8 18 -8 18 -8 19 -8 19 -7 20 -8 20 -7 21 -8 22 -8 23 -8 23 -7 23 -8 23 -8 24 -7 24 -8 24 -7 24 -8 24 -8 24 -9 24 -9 24 -9 24 -10 24 -10 25 -11 26 -11 25 -11 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45002981,0,30,0,0,45.1693,128,[30 -32 1 0 6 -30 5 -30 6 -29 5 -29 4 -29 4 -28 3 -28 3 -28 3 -28 2 -28 2 -28 2 -28 1 -28 2 -27 2 -27 1 -27 2 -27 2 -26 2 -25 3 -24 3 -24 2 -23 3 -23 4 -21 3 -22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -21 4 -22 5 -23 5 -22 6 -23 6 -24 7 -24 6 -25 7 -26 8 -26 8 -26 9 -27 9 -26 9 -26 9 -26 9 -26 8 -26 8 -27 7 -27 8 -28 6 -27 6 -28 6 -28 6 -29 6 -29 6 -29 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-41,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003161,0,30,0,0,45.1747,128,[30 -32 1 0 -28 -5 -27 -5 -27 -5 -27 -5 -27 -4 -27 -4 -26 -4 -26 -4 -25 -4 -25 -4 -25 -3 -25 -3 -24 -3 -24 -3 -24 -3 -24 -3 -23 -3 -22 -3 -22 -4 -21 -4 -21 -4 -20 -4 -19 -5 -19 -5 -18 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -3 -17 -3 -18 -3 -18 -4 -18 -4 -19 -4 -20 -4 -21 -5 -21 -5 -22 -6 -22 -6 -23 -7 -22 -7 -23 -7 -23 -7 -24 -7 -23 -7 -24 -6 -24 -7 -25 -6 -25 -5 -25 -6 -25 -6 -25 -6 -27 -7 -27 -6 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003377,0,30,0,0,45.1806,128,[30 -32 1 0 -27 7 -27 7 -25 6 -26 7 -25 7 -25 7 -25 7 -24 7 -24 8 -23 8 -24 9 -23 9 -24 9 -22 8 -23 8 -22 8 -23 8 -22 6 -22 6 -21 6 -21 5 -20 5 -20 5 -20 4 -19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 7 -20 6 -20 5 -20 5 -20 5 -21 5 -22 5 -23 4 -24 4 -24 4 -24 4 -25 4 -24 4 -25 4 -25 3 -26 3 -25 4 -25 4 -26 4 -26 5 -25 5 -25 5 -25 6 -25 6 -27 7 -27 8 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-41,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003593,0,30,0,0,45.1859,128,[30 -32 1 0 -22 17 -21 17 -21 16 -21 17 -20 17 -20 17 -19 16 -19 16 -19 16 -19 16 -18 16 -18 16 -18 16 -17 16 -17 15 -17 16 -17 15 -17 15 -16 14 -16 14 -16 13 -16 12 -16 11 -16 11 -15 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 10 -14 10 -15 10 -15 10 -15 10 -16 11 -17 11 -17 11 -18 12 -18 12 -19 11 -20 12 -20 12 -21 12 -20 12 -21 12 -20 12 -20 13 -21 14 -21 14 -20 14 -21 14 -20 14 -21 14 -22 15 -22 16 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003765,0,30,0,0,45.1917,128,[30 -32 1 0 24 -13 25 -13 23 -11 24 -13 23 -13 23 -13 22 -13 21 -13 21 -13 21 -14 20 -14 20 -14 21 -15 19 -13 21 -13 20 -13 19 -13 19 -12 19 -11 18 -11 19 -10 17 -10 17 -9 17 -9 17 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -10 18 -10 18 -10 19 -10 18 -9 20 -10 20 -9 21 -9 22 -9 21 -10 22 -9 23 -9 23 -9 23 -9 24 -9 23 -9 23 -9 22 -9 24 -11 24 -10 23 -11 23 -11 23 -11 23 -12 25 -13 24 -13 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-41,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003936,0,30,0,0,45.1974,128,[30 -32 1 0 26 3 26 3 25 4 26 3 25 2 25 3 24 2 24 2 24 1 24 2 24 1 23 1 24 1 22 1 23 2 22 1 22 2 21 2 21 2 20 2 20 3 19 2 18 3 18 3 17 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 16 1 17 1 17 2 17 2 18 3 18 3 20 3 20 4 20 3 21 4 22 5 21 4 22 5 23 5 22 6 23 5 22 5 24 5 24 5 23 4 24 4 23 4 24 4 25 4 26 4 ]
